Year-Month,zip,Median Sales
2004-11,11229,150000.0
2004-11,11230,167500.0
2004-11,11231,424640.0
2004-11,11233,263500.0
2004-11,11235,200000.0
2004-11,11236,252500.0
2004-11,11237,336975.0
2004-11,11238,277593.0
2004-12,10001,837250.0
2004-12,10002,459000.0
2004-12,10003,595000.0
2004-12,10005,550000.0
2004-12,10007,935000.0
2004-12,10009,432150.0
2004-12,10011,565000.0
2004-12,10012,1825000.0
2004-12,10013,1553000.0
2004-12,10014,670000.0
2004-12,10016,460000.0
2004-12,10017,500000.0
2004-12,10018,460000.0
2004-12,10019,555000.0
2004-12,10020,450000.0
2004-12,10021,775000.0
2004-12,10022,722462.0
2004-12,10023,625000.0
2004-12,10024,560500.0
2004-12,10025,1020769.0
2004-12,10026,318425.0
2004-12,10027,312500.0
2004-12,10028,464500.0
2004-12,10029,1272500.0
2004-12,10030,340000.0
2004-12,10031,416000.0
2004-12,10032,285000.0
2004-12,10034,295000.0
2004-12,10038,612000.0
2004-12,10039,230000.0
2004-12,10044,560000.0
2004-12,10065,707000.0
2004-12,10069,685000.0
2004-12,10103,880000.0
2004-12,10110,565000.0
2004-12,10111,1710000.0
2004-12,10115,468000.0
2004-12,10119,800525.0
2004-12,10152,460000.0
2004-12,10153,1050000.0
2004-12,10154,495000.0
2004-12,10162,557500.0
2004-12,10167,444500.0
2004-12,10171,540000.0
2004-12,10199,589000.0
2004-12,10271,370000.0
2004-12,10278,1652556.0
2004-12,10280,388000.0
2004-12,10468,260500.0
2004-12,11201,356500.0
2004-12,11203,115466.0
2004-12,11204,560037.0
2004-12,11205,250000.0
2004-12,11206,255000.0
2004-12,11209,290000.0
2004-12,11210,165000.0
2004-12,11211,500616.5
2004-12,11213,285000.0
2004-12,11214,224969.5
2004-12,11215,490000.0
2004-12,11216,315500.0
2004-12,11217,417000.0
2004-12,11218,240000.0
2004-12,11219,375000.0
2004-12,11220,196250.0
2004-12,11222,418782.0
2004-12,11223,162500.0
2004-12,11224,315000.0
2004-12,11225,115000.0
2004-12,11226,157000.0
2004-12,11228,465426.0
2004-12,11229,137500.0
2004-12,11230,147000.0
2004-12,11231,423891.0
2004-12,11235,156000.0
2004-12,11236,333606.0
2004-12,11238,384723.0
2004-2,10001,550000.0
2004-2,10002,348000.0
2004-2,10003,557500.0
2004-2,10007,859500.0
2004-2,10009,460000.0
2004-2,10011,645000.0
2004-2,10012,845000.0
2004-2,10013,2300000.0
2004-2,10014,650000.0
2004-2,10016,395460.0
2004-2,10017,452000.0
2004-2,10018,321000.0
2004-2,10019,2158300.0
2004-2,10020,354250.0
2004-2,10021,586450.0
2004-2,10022,541272.0
2004-2,10023,550000.0
2004-2,10024,990000.0
2004-2,10025,585000.0
2004-2,10026,294000.0
2004-2,10027,270000.0
2004-2,10028,535000.0
2004-2,10029,565300.0
2004-2,10030,199000.0
2004-2,10031,415000.0
2004-2,10032,272000.0
2004-2,10034,299500.0
2004-2,10037,332450.0
2004-2,10038,485706.0
2004-2,10044,469000.0
2004-2,10065,727500.0
2004-2,10069,770000.0
2004-2,10103,552500.0
2004-2,10110,492290.5
2004-2,10115,200000.0
2004-2,10119,910000.0
2004-2,10153,815000.0
2004-2,10154,579000.0
2004-2,10162,530750.0
2004-2,10171,650000.0
2004-2,10199,403065.0
2004-2,10271,485000.0
2004-2,10278,1120100.0
2004-2,10280,335000.0
2004-2,10468,262500.0
2004-2,11201,289500.0
2004-2,11204,187500.0
2004-2,11205,286245.0
2004-2,11207,382980.0
2004-2,11209,180000.0
2004-2,11210,132500.0
2004-2,11211,250000.0
2004-2,11214,146204.0
2004-2,11215,508750.0
2004-2,11216,238290.0
2004-2,11217,260000.0
2004-2,11218,240000.0
2004-2,11219,334620.0
2004-2,11220,197500.0
2004-2,11222,275000.0
2004-2,11223,151500.0
2004-2,11224,279000.0
2004-2,11225,144066.0
2004-2,11226,137900.0
2004-2,11229,136000.0
2004-2,11230,193217.5
2004-2,11231,630500.0
2004-2,11233,333750.0
2004-2,11235,215000.0
2004-2,11236,280000.0
2004-2,11238,237000.0
2004-3,10001,470000.0
2004-3,10002,309330.0
2004-3,10003,845000.0
2004-3,10005,420000.0
2004-3,10007,992500.0
2004-3,10009,470900.0
2004-3,10011,495000.0
2004-3,10012,930000.0
2004-3,10013,1540512.5
2004-3,10014,534500.0
2004-3,10016,422838.0
2004-3,10017,415000.0
2004-3,10018,275000.0
2004-3,10019,2219785.0
2004-3,10020,340000.0
2004-3,10021,801250.0
2004-3,10022,400000.0
2004-3,10023,585493.0
2004-3,10024,417500.0
2004-3,10025,395000.0
2004-3,10026,304075.5
2004-3,10027,290000.0
2004-3,10028,505000.0
2004-3,10029,659000.0
2004-3,10030,182419.0
2004-3,10031,405000.0
2004-3,10032,253000.0
2004-3,10034,295000.0
2004-3,10037,258063.0
2004-3,10038,1114984.0
2004-3,10039,185000.0
2004-3,10044,445000.0
2004-3,10065,626250.0
2004-3,10069,550500.0
2004-3,10103,606500.0
2004-3,10110,575311.0
2004-3,10111,1200000.0
2004-3,10152,784926.5
2004-3,10153,1251300.0
2004-3,10154,927000.0
2004-3,10162,485706.0
2004-3,10167,302500.0
2004-3,10171,409500.0
2004-3,10199,318000.0
2004-3,10278,1957500.0
2004-3,10280,430250.0
2004-3,10468,237500.0
2004-3,11201,365000.0
2004-3,11204,230000.0
2004-3,11205,360212.0
2004-3,11206,225000.0
2004-3,11207,386900.0
2004-3,11209,266000.0
2004-3,11210,157000.0
2004-3,11211,275000.0
2004-3,11213,599000.0
2004-3,11214,209461.5
2004-3,11215,590585.0
2004-3,11216,238290.0
2004-3,11217,372500.0
2004-3,11218,167000.0
2004-3,11219,291550.0
2004-3,11220,173145.5
2004-3,11222,306228.0
2004-3,11223,167765.0
2004-3,11224,339000.0
2004-3,11226,160662.0
2004-3,11228,235000.0
2004-3,11229,121500.0
2004-3,11230,155000.0
2004-3,11231,475000.0
2004-3,11235,243375.0
2004-3,11236,225000.0
2004-3,11238,422500.0
2004-4,10001,992793.0
2004-4,10002,329000.0
2004-4,10003,610000.0
2004-4,10005,265000.0
2004-4,10006,1160000.0
2004-4,10007,672045.0
2004-4,10009,337000.0
2004-4,10011,520000.0
2004-4,10012,685000.0
2004-4,10013,1477500.0
2004-4,10014,425000.0
2004-4,10016,446160.0
2004-4,10017,367500.0
2004-4,10018,373025.0
2004-4,10019,1299995.0
2004-4,10020,370000.0
2004-4,10021,727500.0
2004-4,10022,492232.0
2004-4,10023,648500.0
2004-4,10024,585000.0
2004-4,10025,610000.0
2004-4,10026,335000.0
2004-4,10027,405000.0
2004-4,10028,562000.0
2004-4,10029,655000.0
2004-4,10030,252000.0
2004-4,10031,553750.0
2004-4,10032,175000.0
2004-4,10034,290000.0
2004-4,10037,323973.0
2004-4,10038,418782.0
2004-4,10044,480378.0
2004-4,10065,729150.0
2004-4,10069,699000.0
2004-4,10103,790000.0
2004-4,10110,621133.0
2004-4,10111,450000.0
2004-4,10115,442000.0
2004-4,10119,530000.0
2004-4,10153,1090000.0
2004-4,10154,482000.0
2004-4,10162,659000.0
2004-4,10167,510000.0
2004-4,10171,436500.0
2004-4,10199,359500.0
2004-4,10271,287500.0
2004-4,10278,332592.0
2004-4,10280,475000.0
2004-4,10468,180000.0
2004-4,11201,299500.0
2004-4,11204,456300.0
2004-4,11205,190000.0
2004-4,11209,182990.0
2004-4,11210,130000.0
2004-4,11211,290000.0
2004-4,11213,280000.0
2004-4,11214,271500.0
2004-4,11215,400000.0
2004-4,11216,139932.0
2004-4,11217,420735.5
2004-4,11218,205000.0
2004-4,11219,380125.0
2004-4,11220,138500.0
2004-4,11221,561000.0
2004-4,11222,330000.0
2004-4,11223,121444.5
2004-4,11224,113000.0
2004-4,11226,103111.5
2004-4,11228,182500.0
2004-4,11229,147500.0
2004-4,11230,158500.0
2004-4,11231,419812.5
2004-4,11233,379000.0
2004-4,11235,259263.0
2004-4,11236,222500.0
2004-4,11238,305000.0
2004-5,10001,490000.0
2004-5,10002,355000.0
2004-5,10003,462000.0
2004-5,10005,475000.0
2004-5,10007,1250000.0
2004-5,10009,385000.0
2004-5,10011,497500.0
2004-5,10012,550000.0
2004-5,10013,1490000.0
2004-5,10014,800000.0
2004-5,10016,394500.0
2004-5,10017,392500.0
2004-5,10018,485000.0
2004-5,10019,675000.0
2004-5,10020,412500.0
2004-5,10021,620000.0
2004-5,10022,543500.0
2004-5,10023,685000.0
2004-5,10024,730000.0
2004-5,10025,612500.0
2004-5,10026,315000.0
2004-5,10027,230586.0
2004-5,10028,645000.0
2004-5,10029,690000.0
2004-5,10030,236161.0
2004-5,10031,135000.0
2004-5,10032,267000.0
2004-5,10034,307500.0
2004-5,10038,1325000.0
2004-5,10039,165000.0
2004-5,10044,470000.0
2004-5,10065,734500.0
2004-5,10069,586000.0
2004-5,10103,640000.0
2004-5,10110,585494.0
2004-5,10111,1512500.0
2004-5,10115,369000.0
2004-5,10119,490000.0
2004-5,10153,958304.0
2004-5,10154,481433.0
2004-5,10162,489500.0
2004-5,10167,270000.0
2004-5,10171,570000.0
2004-5,10199,433000.0
2004-5,10271,820000.0
2004-5,10278,3258400.0
2004-5,10280,436250.0
2004-5,10468,209000.0
2004-5,11201,310000.0
2004-5,11204,350090.0
2004-5,11205,290000.0
2004-5,11206,202800.0
2004-5,11209,220000.0
2004-5,11210,135000.0
2004-5,11211,280000.0
2004-5,11213,453500.0
2004-5,11215,479500.0
2004-5,11216,238290.0
2004-5,11217,424500.0
2004-5,11218,161000.0
2004-5,11219,232500.0
2004-5,11220,162500.0
2004-5,11221,135000.0
2004-5,11223,193500.0
2004-5,11224,380000.0
2004-5,11226,157306.0
2004-5,11229,130500.0
2004-5,11230,140000.0
2004-5,11231,355000.0
2004-5,11234,155000.0
2004-5,11235,170000.0
2004-5,11236,255000.0
2004-5,11238,277276.0
2004-6,10001,417500.0
2004-6,10002,342000.0
2004-6,10003,550000.0
2004-6,10005,495000.0
2004-6,10006,636406.0
2004-6,10007,919343.5
2004-6,10009,383850.0
2004-6,10011,575000.0
2004-6,10012,830000.0
2004-6,10013,1507500.0
2004-6,10014,772500.0
2004-6,10016,420000.0
2004-6,10017,445000.0
2004-6,10018,440000.0
2004-6,10019,700000.0
2004-6,10020,446500.0
2004-6,10021,740000.0
2004-6,10022,533979.5
2004-6,10023,600000.0
2004-6,10024,475000.0
2004-6,10025,609504.0
2004-6,10026,329550.0
2004-6,10027,295000.0
2004-6,10028,667500.0
2004-6,10029,1175000.0
2004-6,10030,218570.0
2004-6,10031,739000.0
2004-6,10032,183500.0
2004-6,10034,290587.0
2004-6,10037,305000.0
2004-6,10038,597000.0
2004-6,10039,6760000.0
2004-6,10044,487000.0
2004-6,10065,620000.0
2004-6,10069,612500.0
2004-6,10103,662500.0
2004-6,10110,595676.0
2004-6,10111,1650000.0
2004-6,10115,568699.0
2004-6,10119,662000.0
2004-6,10153,825000.0
2004-6,10154,585000.0
2004-6,10162,600000.0
2004-6,10167,426000.0
2004-6,10171,535000.0
2004-6,10199,384000.0
2004-6,10271,490000.0
2004-6,10278,412500.0
2004-6,10280,390000.0
2004-6,10468,222294.0
2004-6,11201,382000.0
2004-6,11203,113655.0
2004-6,11204,160908.5
2004-6,11205,260000.0
2004-6,11207,445000.0
2004-6,11209,190000.0
2004-6,11210,130000.0
2004-6,11211,290000.0
2004-6,11213,124000.0
2004-6,11214,150889.0
2004-6,11215,400750.0
2004-6,11216,236645.0
2004-6,11217,370110.0
2004-6,11218,180000.0
2004-6,11219,300000.0
2004-6,11220,221000.0
2004-6,11222,473865.0
2004-6,11223,324480.0
2004-6,11224,285000.0
2004-6,11225,150000.0
2004-6,11226,112931.5
2004-6,11228,368000.0
2004-6,11229,148500.0
2004-6,11230,135000.0
2004-6,11231,590000.0
2004-6,11235,436020.0
2004-6,11236,257500.0
2004-6,11238,260000.0
2004-6,11239,103000.0
2004-7,10001,530000.0
2004-7,10002,365000.0
2004-7,10003,692000.0
2004-7,10005,425000.0
2004-7,10006,1205000.0
2004-7,10007,1226716.0
2004-7,10009,525000.0
2004-7,10011,645625.0
2004-7,10012,578264.0
2004-7,10013,1135281.0
2004-7,10014,699000.0
2004-7,10016,367500.0
2004-7,10017,415000.0
2004-7,10018,550500.0
2004-7,10019,692000.0
2004-7,10020,410000.0
2004-7,10021,655000.0
2004-7,10022,562500.0
2004-7,10023,667500.0
2004-7,10024,940000.0
2004-7,10025,600322.5
2004-7,10026,319410.0
2004-7,10027,195148.0
2004-7,10028,574000.0
2004-7,10029,1195000.0
2004-7,10030,250937.5
2004-7,10031,620000.0
2004-7,10032,206950.0
2004-7,10034,324705.0
2004-7,10037,305000.0
2004-7,10038,456300.0
2004-7,10039,255000.0
2004-7,10044,460000.0
2004-7,10065,730000.0
2004-7,10069,605000.0
2004-7,10103,662000.0
2004-7,10110,505000.0
2004-7,10115,595000.0
2004-7,10119,463191.0
2004-7,10153,968440.5
2004-7,10154,397500.0
2004-7,10162,669500.0
2004-7,10167,547500.0
2004-7,10171,482500.0
2004-7,10199,437500.0
2004-7,10271,370000.0
2004-7,10278,870000.0
2004-7,10280,374500.0
2004-7,10468,292000.0
2004-7,11201,295312.5
2004-7,11204,172500.0
2004-7,11205,250000.0
2004-7,11206,230000.0
2004-7,11209,235000.0
2004-7,11210,135000.0
2004-7,11211,257500.0
2004-7,11213,435000.0
2004-7,11214,148000.0
2004-7,11215,460061.5
2004-7,11216,315000.0
2004-7,11217,339690.0
2004-7,11218,186500.0
2004-7,11219,297500.0
2004-7,11220,170000.0
2004-7,11222,408135.0
2004-7,11223,166276.5
2004-7,11224,205000.0
2004-7,11226,154500.0
2004-7,11229,294163.0
2004-7,11230,141414.0
2004-7,11231,502500.0
2004-7,11235,461370.0
2004-7,11236,260000.0
2004-7,11238,373000.0
2004-7,11239,186660.0
2004-8,10001,527000.0
2004-8,10002,448000.0
2004-8,10003,550139.0
2004-8,10005,852000.0
2004-8,10007,763687.0
2004-8,10009,446500.0
2004-8,10011,539000.0
2004-8,10012,489000.0
2004-8,10013,2756006.0
2004-8,10014,600000.0
2004-8,10016,479000.0
2004-8,10017,415000.0
2004-8,10018,552000.0
2004-8,10019,810000.0
2004-8,10020,367500.0
2004-8,10021,652000.0
2004-8,10022,557029.0
2004-8,10023,625000.0
2004-8,10024,865000.0
2004-8,10025,497500.0
2004-8,10026,278425.0
2004-8,10027,194270.5
2004-8,10028,600000.0
2004-8,10029,884075.0
2004-8,10030,230000.0
2004-8,10031,389389.0
2004-8,10032,205000.0
2004-8,10034,303500.0
2004-8,10038,490445.0
2004-8,10039,143500.0
2004-8,10044,449000.0
2004-8,10065,707750.0
2004-8,10069,552500.0
2004-8,10103,643220.0
2004-8,10110,461370.0
2004-8,10111,1492500.0
2004-8,10119,350000.0
2004-8,10153,858750.0
2004-8,10154,560000.0
2004-8,10162,555000.0
2004-8,10167,535000.0
2004-8,10171,315250.0
2004-8,10199,451850.0
2004-8,10271,285000.0
2004-8,10278,1745000.0
2004-8,10280,470000.0
2004-8,10468,205000.0
2004-8,11201,325000.0
2004-8,11204,220000.0
2004-8,11205,250000.0
2004-8,11206,265000.0
2004-8,11209,208484.5
2004-8,11210,163500.0
2004-8,11211,437336.0
2004-8,11212,418000.0
2004-8,11214,278500.0
2004-8,11215,492750.0
2004-8,11216,380250.0
2004-8,11217,415500.0
2004-8,11218,250000.0
2004-8,11219,275000.0
2004-8,11220,215000.0
2004-8,11222,439000.0
2004-8,11223,185000.0
2004-8,11224,206750.0
2004-8,11225,180349.0
2004-8,11226,150000.0
2004-8,11228,370000.0
2004-8,11229,140000.0
2004-8,11230,190000.0
2004-8,11231,561000.0
2004-8,11234,120000.0
2004-8,11235,252000.0
2004-8,11236,339056.0
2004-8,11238,402870.0
2004-9,10001,1095000.0
2004-9,10002,448250.0
2004-9,10003,572500.0
2004-9,10005,427500.0
2004-9,10007,880000.0
2004-9,10009,590000.0
2004-9,10011,555000.0
2004-9,10012,1032500.0
2004-9,10013,1540000.0
2004-9,10014,639000.0
2004-9,10016,384695.0
2004-9,10017,440000.0
2004-9,10018,370000.0
2004-9,10019,514790.5
2004-9,10020,432250.0
2004-9,10021,699000.0
2004-9,10022,518898.0
2004-9,10023,713000.0
2004-9,10025,660000.0
2004-9,10026,345665.0
2004-9,10027,166254.0
2004-9,10028,575000.0
2004-9,10029,1500000.0
2004-9,10030,370000.0
2004-9,10031,327275.0
2004-9,10032,207500.0
2004-9,10034,288990.0
2004-9,10037,345000.0
2004-9,10038,1050000.0
2004-9,10039,166500.0
2004-9,10044,530000.0
2004-9,10065,807500.0
2004-9,10069,841500.0
2004-9,10103,825000.0
2004-9,10110,381250.0
2004-9,10111,3800000.0
2004-9,10119,1412500.0
2004-9,10152,499000.0
2004-9,10153,1390000.0
2004-9,10154,487000.0
2004-9,10162,625000.0
2004-9,10167,382000.0
2004-9,10171,428970.0
2004-9,10199,491790.5
2004-9,10271,692500.0
2004-9,10278,995000.0
2004-9,10280,384000.0
2004-9,10468,258000.0
2004-9,11201,401500.0
2004-9,11204,271470.0
2004-9,11205,290000.0
2004-9,11206,260000.0
2004-9,11209,203500.0
2004-9,11210,154500.0
2004-9,11211,262500.0
2004-9,11214,165000.0
2004-9,11215,423500.0
2004-9,11216,235000.0
2004-9,11217,395000.0
2004-9,11218,200000.0
2004-9,11219,333500.0
2004-9,11220,170000.0
2004-9,11222,347500.0
2004-9,11223,169706.0
2004-9,11224,212000.0
2004-9,11225,151551.5
2004-9,11226,126318.0
2004-9,11229,145000.0
2004-9,11230,140000.0
2004-9,11231,510000.0
2004-9,11234,115000.0
2004-9,11235,250000.0
2004-9,11236,349915.0
2004-9,11237,509850.0
2004-9,11238,292500.0
2005-1,10001,717500.0
2005-1,10002,435000.0
2005-1,10003,625000.0
2005-1,10007,995000.0
2005-1,10009,410000.0
2005-1,10011,636406.0
2005-1,10012,1196443.0
2005-1,10013,1596651.0
2005-1,10014,597000.0
2005-1,10016,430000.0
2005-1,10017,418500.0
2005-1,10018,420000.0
2005-1,10019,770050.0
2005-1,10020,428500.0
2005-1,10021,865512.0
2005-1,10022,604000.0
2005-1,10023,650000.0
2005-1,10024,700000.0
2005-1,10025,865000.0
2005-1,10026,427000.0
2005-1,10027,164537.5
2005-1,10028,560000.0
2005-1,10029,722500.0
2005-1,10030,322500.0
2005-1,10031,345000.0
2005-1,10032,287000.0
2005-1,10034,295872.5
2005-1,10038,425000.0
2005-1,10039,135000.0
2005-1,10044,497500.0
2005-1,10065,631250.0
2005-1,10069,675000.0
2005-1,10103,740000.0
2005-1,10110,585493.0
2005-1,10111,2100000.0
2005-1,10119,540000.0
2005-1,10153,1200000.0
2005-1,10154,292000.0
2005-1,10162,650000.0
2005-1,10167,469000.0
2005-1,10171,370500.0
2005-1,10199,615625.0
2005-1,10271,295000.0
2005-1,10278,1480154.0
2005-1,10280,563500.0
2005-1,10468,520000.0
2005-1,11201,390000.0
2005-1,11204,583044.5
2005-1,11205,294500.0
2005-1,11206,260000.0
2005-1,11209,247500.0
2005-1,11210,144150.5
2005-1,11211,335000.0
2005-1,11213,256785.0
2005-1,11214,188500.0
2005-1,11215,503451.0
2005-1,11216,275000.0
2005-1,11217,542817.0
2005-1,11218,187500.0
2005-1,11219,350000.0
2005-1,11220,198000.0
2005-1,11222,362505.0
2005-1,11223,263000.0
2005-1,11224,354900.0
2005-1,11225,185363.5
2005-1,11226,277500.0
2005-1,11228,443118.0
2005-1,11229,136500.0
2005-1,11230,171966.5
2005-1,11231,722957.0
2005-1,11233,332500.0
2005-1,11234,105000.0
2005-1,11235,300000.0
2005-1,11236,302415.0
2005-1,11238,302750.0
2005-10,10001,765000.0
2005-10,10002,529490.0
2005-10,10003,715000.0
2005-10,10005,795000.0
2005-10,10007,563750.0
2005-10,10009,550000.0
2005-10,10011,562500.0
2005-10,10012,645000.0
2005-10,10013,1811598.0
2005-10,10014,745000.0
2005-10,10016,490000.0
2005-10,10017,570000.0
2005-10,10018,515000.0
2005-10,10019,657500.0
2005-10,10020,710000.0
2005-10,10021,827500.0
2005-10,10022,705000.0
2005-10,10023,785000.0
2005-10,10024,699000.0
2005-10,10025,689500.0
2005-10,10026,549225.0
2005-10,10027,637500.0
2005-10,10028,672500.0
2005-10,10029,1037499.5
2005-10,10030,336142.5
2005-10,10031,352500.0
2005-10,10032,432001.0
2005-10,10034,549855.0
2005-10,10035,362520.0
2005-10,10037,475245.0
2005-10,10038,405000.0
2005-10,10039,214000.0
2005-10,10044,595000.0
2005-10,10065,670000.0
2005-10,10069,900000.0
2005-10,10103,849500.0
2005-10,10110,656250.0
2005-10,10115,595000.0
2005-10,10119,2650000.0
2005-10,10153,1087500.0
2005-10,10154,1395000.0
2005-10,10162,607975.0
2005-10,10171,754500.0
2005-10,10199,617678.5
2005-10,10271,451230.0
2005-10,10278,2367431.0
2005-10,10280,490000.0
2005-10,10468,347500.0
2005-10,11201,435000.0
2005-10,11204,507000.0
2005-10,11205,280000.0
2005-10,11206,262800.0
2005-10,11208,551000.0
2005-10,11209,205000.0
2005-10,11210,173000.0
2005-10,11211,349830.0
2005-10,11213,430950.0
2005-10,11214,451230.0
2005-10,11215,549855.0
2005-10,11216,185000.0
2005-10,11217,582000.0
2005-10,11218,288000.0
2005-10,11219,363012.0
2005-10,11220,220000.0
2005-10,11221,340000.0
2005-10,11222,460000.0
2005-10,11223,198500.0
2005-10,11224,377660.0
2005-10,11225,170000.0
2005-10,11226,211565.5
2005-10,11228,489000.0
2005-10,11229,180000.0
2005-10,11230,165000.0
2005-10,11231,475000.0
2005-10,11233,526500.0
2005-10,11235,262500.0
2005-10,11236,206360.0
2005-10,11237,255000.0
2005-10,11238,375000.0
2005-11,10001,950000.0
2005-11,10002,550000.0
2005-11,10003,845000.0
2005-11,10007,1890000.0
2005-11,10009,480000.0
2005-11,10011,762500.0
2005-11,10012,1069162.0
2005-11,10013,1777500.0
2005-11,10014,349000.0
2005-11,10016,550000.0
2005-11,10017,658000.0
2005-11,10018,650000.0
2005-11,10019,999950.0
2005-11,10020,499900.0
2005-11,10021,850000.0
2005-11,10022,725000.0
2005-11,10023,747500.0
2005-11,10024,220000.0
2005-11,10025,665000.0
2005-11,10026,829873.0
2005-11,10027,275000.0
2005-11,10028,685000.0
2005-11,10029,799000.0
2005-11,10030,199267.0
2005-11,10031,559019.0
2005-11,10032,240000.0
2005-11,10034,529490.0
2005-11,10035,534581.0
2005-11,10037,441090.0
2005-11,10038,407500.0
2005-11,10039,230823.0
2005-11,10044,455000.0
2005-11,10065,811395.5
2005-11,10069,795875.0
2005-11,10103,955000.0
2005-11,10110,720500.0
2005-11,10111,3250000.0
2005-11,10115,445000.0
2005-11,10119,1287500.0
2005-11,10153,900000.0
2005-11,10154,575000.0
2005-11,10162,695000.0
2005-11,10167,625000.0
2005-11,10171,675000.0
2005-11,10199,440821.0
2005-11,10271,486720.0
2005-11,10278,3637500.0
2005-11,10280,544000.0
2005-11,10468,289000.0
2005-11,11201,607975.0
2005-11,11204,508000.0
2005-11,11205,305214.0
2005-11,11206,256950.0
2005-11,11209,241750.0
2005-11,11210,179000.0
2005-11,11211,385320.0
2005-11,11213,428415.0
2005-11,11214,330000.0
2005-11,11215,571644.0
2005-11,11217,577958.0
2005-11,11218,265000.0
2005-11,11219,405600.0
2005-11,11220,196343.0
2005-11,11222,544763.0
2005-11,11223,161000.0
2005-11,11224,327555.0
2005-11,11225,150947.0
2005-11,11226,255000.0
2005-11,11228,315000.0
2005-11,11229,187816.0
2005-11,11230,159000.0
2005-11,11231,839000.0
2005-11,11233,750000.0
2005-11,11235,247000.0
2005-11,11236,297500.0
2005-11,11237,115000.0
2005-11,11238,417500.0
2005-12,10001,944000.0
2005-12,10002,510000.0
2005-12,10003,674540.5
2005-12,10007,950000.0
2005-12,10009,677500.0
2005-12,10011,883000.0
2005-12,10012,1170987.0
2005-12,10013,1710660.0
2005-12,10014,527500.0
2005-12,10016,410000.0
2005-12,10017,642500.0
2005-12,10018,480000.0
2005-12,10019,815000.0
2005-12,10020,565000.0
2005-12,10021,760000.0
2005-12,10022,635750.0
2005-12,10023,812000.0
2005-12,10024,1350000.0
2005-12,10025,710000.0
2005-12,10026,692410.0
2005-12,10027,143900.0
2005-12,10028,837500.0
2005-12,10029,436000.0
2005-12,10030,230000.0
2005-12,10031,262500.0
2005-12,10032,335978.0
2005-12,10034,340000.0
2005-12,10035,693160.5
2005-12,10037,481650.0
